order_id,user_id,purchase_datetime,country,purchase_channel,brand,category,subcategory,color,material,base_price,discount_pct,final_price,gender,age,height_cm,weight_kg,bmi,body_shape,chest_bust_cm,waist_cm,hip_cm,size_system,recommended_size,purchased_size,fit_feedback,fit_score,returned,return_reason
ORD250802306,U86945,2024-07-15 06:10:32,UK,Store,Tommy Hilfiger,Activewear,Running Shorts,White,Leather,3617.15,20,2893.72,Female,34,159.6,44.2,17.4,Hourglass,78.1,62.4,85.0,Alpha,XS,XS,Perfect,5,0,None
ORD250805083,U86825,2025-06-13 01:30:33,India,App,Levi's,Tops,Henley,Green,Silk,1442.82,35,937.83,Female,35,164.1,60.6,22.5,Apple,87.7,69.4,92.5,Alpha,XS,XS,Perfect,5,0,None
ORD250805459,U47688,2023-11-30 06:03:33,India,Web,Calvin Klein,Activewear,Compression Tee,Black,Linen,2866.51,25,2149.88,Female,30,156.2,76.4,31.3,Rectangle,95.8,74.9,98.6,Alpha,S,S,Perfect,5,0,None
ORD250805788,U85895,2025-05-15 21:19:33,India,Web,Biba,Bottoms,Skirt,Grey,Denim,1477.52,20,1182.02,Female,36,159.4,60.5,23.8,Apple,87.0,68.8,91.4,Alpha,XS,XS,Perfect,5,0,None
ORD250809611,U38433,2024-05-21 06:13:34,Canada,Web,Roadster,Dresses,Maxi,Grey,Denim,3515.66,10,3164.09,Male,41,183.6,71.0,21.1,Athletic,99.9,81.8,96.6,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250800562,U76160,2023-11-19 00:01:32,India,App,Roadster,Activewear,Sports Bra,Yellow,Rayon,1390.19,20,1112.15,Female,31,162.3,73.4,27.9,Hourglass,94.2,74.0,97.9,Alpha,S,S,Perfect,5,0,None
ORD250801488,U87658,2023-12-08 02:53:32,Canada,Web,Biba,Accessories,Scarf,Blue,Linen,787.83,30,551.48,Female,41,161.2,57.3,22.1,Petite,85.5,67.8,90.3,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250810092,U58410,2024-03-03 02:03:34,India,App,U.S. Polo Assn.,Activewear,Running Shorts,Brown,Rayon,1169.54,40,701.72,Female,23,157.1,68.4,27.7,Inverted Triangle,91.3,71.7,94.8,Alpha,S,S,Perfect,5,0,None
ORD250808998,U21878,2024-11-27 21:24:34,Canada,Web,Nike,Footwear,Boots,Brown,Leather,11937.26,10,10743.53,Male,16,183.1,80.1,23.9,Apple,103.0,84.1,98.6,Numeric,5,5,Too Small,1,1,Size too small
ORD250808340,U81767,2024-04-10 04:33:33,India,Marketplace,Adidas,Bottoms,Trousers,Black,Rayon,2741.47,0,2741.47,Female,20,161.8,60.5,23.1,Athletic,87.3,69.1,91.9,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250810743,U40699,2024-01-06 07:30:34,Canada,App,Roadster,Tops,T-Shirt,Pink,Rayon,1329.25,35,864.01,Female,17,152.9,66.7,28.5,Petite,90.2,70.7,93.5,Alpha,S,S,Perfect,5,0,None
ORD250807795,U60605,2023-09-13 19:59:33,India,App,Under Armour,Tops,Blouse,Purple,Denim,1230.09,25,922.57,Female,23,160.0,46.8,18.3,Petite,79.6,63.5,85.1,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250806995,U34720,2024-06-07 22:31:33,India,Web,FabIndia,Tops,T-Shirt,Olive,Wool,1120.62,30,784.43,Male,34,184.0,77.3,22.8,Rectangle,102.2,83.5,98.2,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250810706,U11250,2024-11-09 00:28:34,India,Store,W,Dresses,Fit & Flare,Blue,Silk,2540.86,30,1778.6,Male,26,173.4,78.0,25.9,Pear,100.1,81.6,95.1,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250803983,U41435,2025-05-31 05:40:33,India,App,Roadster,Accessories,Backpack,Red,Wool,1922.35,60,768.94,Male,28,155.5,69.3,28.7,Apple,93.5,76.0,87.7,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250811913,U68437,2024-03-20 04:54:34,Singapore,Web,H&M,Bottoms,Skirt,Red,Silk,2913.4,20,2330.72,Male,19,161.2,85.3,32.8,Plus,101.7,82.3,94.1,Alpha,M,M,Perfect,5,0,None
ORD250800060,U31079,2024-12-02 22:44:32,India,Web,U.S. Polo Assn.,Bottoms,Shorts,Yellow,Synthetic,1585.26,25,1188.94,Male,32,164.8,83.1,30.6,Hourglass,101.0,81.9,94.2,Alpha,M,XL,Too Large,1,1,Size too large
ORD250807218,U22391,2025-03-20 23:44:33,India,App,Uniqlo,Accessories,Cap,Brown,Leather,2200.54,20,1760.43,Male,32,163.5,71.5,26.7,Hourglass,95.6,77.8,90.5,Alpha,S,L,Too Large,1,1,Size too large
ORD250804412,U17450,2024-02-14 05:51:33,India,App,Levi's,Outerwear,Coat,Grey,Denim,2595.56,35,1687.11,Female,21,145.0,74.0,35.2,Inverted Triangle,95.3,74.1,97.0,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250807307,U39743,2025-06-07 03:16:33,India,Web,Nike,Outerwear,Jacket,Blue,Rayon,6582.49,10,5924.24,Female,26,168.2,64.5,22.8,Petite,90.3,71.4,95.2,Alpha,S,S,Perfect,5,0,None
ORD250804217,U83495,2025-06-07 23:46:33,UAE,App,Van Heusen,Ethnicwear,Saree,Red,Blends,5285.1,35,3435.32,Male,29,177.4,86.8,27.6,Athletic,104.3,84.9,98.5,Alpha,M,XL,Too Large,1,1,Size too large
ORD250811347,U75745,2024-07-27 18:14:34,Germany,Store,Puma,Tops,Shirt,Brown,Leather,1534.21,30,1073.95,Female,35,169.3,40.5,14.1,Rectangle,78.7,63.2,85.4,Alpha,XS,M,Too Large,1,1,Size too large
ORD250809980,U73625,2025-03-16 05:45:34,India,Web,U.S. Polo Assn.,Outerwear,Hoodie,Beige,Cotton,2603.05,20,2082.44,Male,23,175.6,103.3,33.5,Inverted Triangle,110.4,89.4,102.3,Alpha,L,XL,Slightly Loose,3,1,Fit was slightly loose
ORD250805230,U97952,2025-04-11 00:25:33,USA,Store,Biba,Outerwear,Cardigan,Red,Polyester,3970.21,30,2779.15,Female,29,164.7,63.9,23.6,Apple,89.5,70.7,94.1,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250809875,U30412,2025-05-21 22:18:34,Canada,Web,H&M,Activewear,Running Shorts,Maroon,Rayon,3125.03,20,2500.02,Female,17,165.3,67.4,24.7,Inverted Triangle,91.3,72.1,95.8,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250811612,U23567,2025-07-24 06:57:34,India,Web,Forever 21,Ethnicwear,Saree,Olive,Leather,7454.96,70,2236.49,Male,16,174.3,84.7,27.9,Apple,102.9,83.7,97.1,Alpha,M,M,Perfect,5,0,None
ORD250803335,U73400,2024-02-21 19:31:33,India,Web,Nike,Tops,T-Shirt,Pink,Wool,1136.96,20,909.57,Male,37,172.8,75.0,25.1,Petite,98.8,80.6,94.1,Alpha,M,M,Perfect,5,0,None
ORD250804746,U67864,2024-03-18 04:35:33,India,Store,Gap,Footwear,Sneakers,Green,Linen,8562.81,30,5993.97,Female,35,172.4,69.9,23.5,Athletic,93.5,73.9,98.4,Numeric,6,5,Too Small,1,1,Size too small
ORD250809230,U49982,2023-09-30 20:34:34,Singapore,App,Under Armour,Dresses,Maxi,Grey,Cotton,4375.54,10,3937.99,Female,36,151.1,61.2,26.8,Pear,86.8,68.3,90.4,Alpha,XS,M,Too Large,1,1,Size too large
ORD250810562,U99500,2025-03-01 23:14:34,India,App,Nike,Ethnicwear,Sherwani,Navy,Rayon,1776.99,25,1332.74,Male,28,157.0,72.6,29.5,Apple,95.3,77.4,89.2,Alpha,S,L,Too Large,1,1,Size too large
ORD250803751,U65064,2025-02-19 22:51:33,India,Web,Forever 21,Ethnicwear,Sherwani,Blue,Polyester,4222.25,50,2111.12,Female,27,171.7,52.0,17.6,Rectangle,84.9,67.8,90.9,Alpha,XS,S,Slightly Loose,3,1,Fit was slightly loose
ORD250804323,U75651,2023-12-10 20:00:33,Australia,App,Van Heusen,Accessories,Cap,Maroon,Cotton,804.18,25,603.13,Male,47,176.6,88.8,28.5,Hourglass,104.9,85.3,98.8,Alpha,M,XL,Too Large,1,1,Size too large
ORD250807309,U86778,2023-12-14 19:05:33,India,Web,Nike,Accessories,Cap,Pink,Leather,1455.85,40,873.51,Male,30,169.7,88.4,30.7,Hourglass,103.8,84.2,96.9,Alpha,M,M,Perfect,5,0,None
ORD250803019,U77560,2024-12-20 21:24:33,UK,Web,Forever 21,Bottoms,Jeans,Maroon,Wool,2836.3,35,1843.6,Female,33,158.9,40.7,16.1,Petite,78.0,60.9,85.0,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250800913,U75769,2024-09-20 19:49:32,India,App,Van Heusen,Outerwear,Puffer,Red,Blends,5888.79,40,3533.27,Male,22,168.2,55.4,19.6,Apple,89.6,73.5,87.2,Alpha,S,S,Perfect,5,0,None
ORD250806411,U71699,2023-12-06 19:11:33,USA,App,Tommy Hilfiger,Bottoms,Skirt,Yellow,Rayon,2937.36,25,2203.02,Female,24,160.2,59.0,23.0,Rectangle,86.3,68.3,90.9,Alpha,XS,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250807628,U60725,2025-05-23 01:21:33,UK,App,Gap,Footwear,Loafers,Olive,Denim,6118.29,5,5812.38,Female,44,155.4,73.9,30.6,Inverted Triangle,94.4,73.9,97.3,Numeric,10,10,Perfect,5,0,None
ORD250809262,U76158,2024-12-18 01:15:34,India,App,U.S. Polo Assn.,Accessories,Handbag,Black,Polyester,1066.15,35,693.0,Male,16,173.2,61.0,20.3,Inverted Triangle,93.3,76.4,90.5,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250806586,U65838,2025-03-29 05:38:33,India,App,Zara,Activewear,Track Pants,Green,Rayon,1691.93,10,1522.74,Male,16,178.4,90.1,28.3,Hourglass,105.7,86.0,99.6,Alpha,L,M,Slightly Tight,2,1,Fit was slightly tight
ORD250809771,U24619,2024-01-17 22:15:34,India,Marketplace,Mango,Bottoms,Trousers,Purple,Linen,2167.49,15,1842.37,Male,38,174.3,74.9,24.7,Apple,99.0,80.8,94.5,Alpha,M,XS,Too Small,1,1,Size too small
ORD250806632,U29724,2024-03-20 01:03:33,India,App,U.S. Polo Assn.,Accessories,Scarf,Purple,Blends,1427.59,0,1427.59,Unisex,28,172.4,67.7,22.8,Hourglass,92.5,73.2,97.5,Alpha,S,S,Perfect,5,0,None
ORD250806963,U20421,2025-05-11 18:14:33,USA,App,U.S. Polo Assn.,Tops,Polo,Navy,Denim,1545.47,25,1159.1,Male,30,176.8,86.1,27.5,Athletic,103.9,84.6,98.1,Alpha,M,M,Perfect,5,0,None
ORD250808598,U38610,2024-02-19 03:38:34,India,Web,Nike,Footwear,Running Shoes,Black,Synthetic,12226.66,20,9781.33,Female,16,165.9,66.8,24.3,Athletic,91.1,71.9,95.6,Numeric,10,11,Slightly Loose,3,1,Fit was slightly loose
ORD250809405,U81535,2025-06-14 19:50:34,India,App,Roadster,Dresses,Wrap,Beige,Leather,3832.6,35,2491.19,Male,31,176.0,64.5,20.8,Plus,95.4,78.1,92.3,Alpha,M,XS,Too Small,1,1,Size too small
ORD250811679,U87260,2024-06-16 04:49:34,India,App,Marks & Spencer,Ethnicwear,Anarkali,Grey,Rayon,2669.61,15,2269.17,Unisex,47,171.8,54.4,18.4,Hourglass,86.1,68.6,91.9,Alpha,XS,XS,Perfect,5,0,None
ORD250807475,U15857,2025-06-30 05:51:33,USA,Web,Van Heusen,Ethnicwear,Saree,Grey,Wool,1804.7,15,1533.99,Male,18,177.8,97.8,30.9,Plus,108.5,88.1,101.4,Alpha,L,XXL,Too Large,1,1,Size too large
ORD250805561,U49836,2023-10-19 03:59:33,India,Marketplace,Forever 21,Activewear,Compression Tee,White,Polyester,2262.5,20,1810.0,Male,17,171.1,88.1,30.1,Athletic,103.8,84.3,97.2,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250809812,U34439,2025-05-04 17:40:34,UK,Store,FabIndia,Bottoms,Leggings,Purple,Silk,1499.65,40,899.79,Female,16,159.4,65.0,25.6,Rectangle,89.5,70.5,93.6,Alpha,S,S,Perfect,5,0,None
ORD250804042,U52673,2024-07-06 22:06:33,India,App,Puma,Ethnicwear,Kurta,White,Blends,6059.76,20,4847.81,Male,36,177.6,81.0,25.7,Petite,102.1,83.2,97.1,Alpha,M,XS,Too Small,1,1,Size too small
ORD250805536,U79134,2024-09-23 22:56:33,India,App,Marks & Spencer,Tops,Shirt,Purple,Leather,866.5,30,606.55,Female,27,162.1,88.8,33.8,Pear,102.4,79.9,104.9,Alpha,M,M,Perfect,5,0,None
ORD250806319,U52353,2025-06-23 02:47:33,UK,Web,Forever 21,Bottoms,Shorts,Navy,Silk,2645.11,25,1983.83,Unisex,45,160.3,45.0,17.5,Petite,78.7,62.8,85.0,Alpha,XS,M,Too Large,1,1,Size too large
ORD250802909,U60942,2024-06-25 20:49:33,India,App,Calvin Klein,Accessories,Cap,Red,Leather,2399.59,40,1439.75,Female,38,167.1,57.7,20.7,Apple,86.7,68.8,92.0,Alpha,XS,M,Too Large,1,1,Size too large
ORD250808541,U73229,2025-03-21 05:20:34,India,Marketplace,W,Bottoms,Trousers,Pink,Silk,2729.83,20,2183.86,Female,27,157.7,66.1,26.6,Rectangle,90.0,70.8,93.8,Alpha,S,S,Perfect,5,0,None
ORD250805857,U26827,2024-12-23 06:49:33,India,App,FabIndia,Bottoms,Trousers,Red,Cotton,1953.22,15,1660.24,Male,33,168.7,64.5,22.7,Inverted Triangle,93.6,76.5,89.9,Alpha,S,S,Perfect,5,0,None
ORD250811652,U67573,2025-04-11 01:36:34,India,Store,Zara,Ethnicwear,Lehenga,Pink,Linen,5785.41,15,4917.6,Male,16,175.7,69.8,22.6,Rectangle,97.4,79.6,93.6,Alpha,M,XS,Too Small,1,1,Size too small
ORD250811476,U28635,2025-05-31 23:49:34,India,App,U.S. Polo Assn.,Outerwear,Hoodie,Maroon,Rayon,2100.95,10,1890.85,Female,33,159.1,68.3,27.0,Pear,91.3,71.8,95.1,Alpha,S,XS,Too Small,1,1,Size too small
ORD250809203,U83592,2024-02-19 18:56:34,India,App,Under Armour,Footwear,Boots,Maroon,Rayon,11764.23,5,11176.02,Female,33,157.1,67.2,27.2,Plus,90.6,71.2,94.2,Numeric,10,12,Too Large,1,1,Size too large
ORD250811014,U98784,2025-05-30 06:48:34,India,App,Mango,Footwear,Heels,Red,Leather,10889.61,40,6533.77,Female,28,171.9,86.7,29.3,Athletic,101.4,79.5,105.1,Numeric,5,5,Slightly Tight,2,1,Fit was slightly tight
ORD250801989,U88695,2023-09-09 20:37:32,USA,App,Zara,Outerwear,Cardigan,White,Silk,6876.43,25,5157.32,Female,16,168.6,70.3,24.7,Apple,93.2,73.5,97.7,Alpha,S,S,Perfect,5,0,None
ORD250801032,U30848,2023-09-03 21:07:32,India,App,Tommy Hilfiger,Bottoms,Jeans,Brown,Synthetic,3640.27,15,3094.23,Male,35,165.2,50.0,18.3,Rectangle,86.4,71.0,85.0,Alpha,S,XS,Too Small,1,1,Size too small
ORD250809176,U80705,2024-03-05 20:14:34,UAE,Web,Adidas,Footwear,Heels,Grey,Cotton,6695.47,60,2678.19,Unisex,22,162.3,78.6,29.8,Pear,97.0,76.0,100.3,Numeric,6,8,Too Large,1,1,Size too large
ORD250802455,U91590,2023-10-08 20:50:32,Germany,Marketplace,Forever 21,Accessories,Cap,White,Wool,667.93,60,267.17,Unisex,33,165.5,77.2,28.2,Plus,96.4,75.7,100.1,Alpha,S,S,Perfect,5,0,None
ORD250803181,U48207,2024-04-28 03:46:33,India,App,Uniqlo,Dresses,Fit & Flare,Green,Wool,1966.85,15,1671.82,Male,33,168.7,76.9,27.0,Hourglass,98.8,80.4,93.4,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250811138,U48770,2024-12-22 17:39:34,USA,Web,Biba,Bottoms,Leggings,Yellow,Leather,2193.12,35,1425.53,Male,22,163.6,87.6,32.7,Athletic,102.9,83.3,95.3,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250804529,U96037,2024-08-07 05:10:33,Australia,Web,Under Armour,Bottoms,Trousers,Yellow,Linen,2253.39,35,1464.7,Male,40,155.5,61.1,25.3,Athletic,89.4,72.9,85.0,Alpha,S,XS,Too Small,1,1,Size too small
ORD250806989,U20661,2024-01-25 04:50:33,India,Web,Uniqlo,Ethnicwear,Saree,Navy,Polyester,7859.72,10,7073.75,Female,29,163.5,63.5,23.8,Inverted Triangle,89.1,70.4,93.7,Alpha,S,XS,Slightly Tight,2,1,Fit was slightly tight
ORD250807282,U99324,2024-10-19 07:28:33,India,Store,Allen Solly,Ethnicwear,Kurti,Grey,Cotton,3238.36,0,3238.36,Male,34,175.6,72.5,23.5,Athletic,98.4,80.4,94.3,Alpha,M,XS,Too Small,1,1,Size too small
ORD250810343,U15930,2024-12-03 22:33:34,India,App,Forever 21,Footwear,Running Shoes,Yellow,Polyester,9320.93,20,7456.74,Female,25,158.0,57.5,23.0,Plus,85.2,67.4,89.7,Numeric,6,6,Perfect,5,0,None
ORD250800181,U67700,2024-04-14 22:48:32,India,App,FabIndia,Accessories,Cap,Red,Rayon,961.44,60,384.58,Male,27,170.0,81.6,28.2,Inverted Triangle,101.0,82.1,95.1,Alpha,M,XL,Too Large,1,1,Size too large
ORD250808051,U39032,2024-03-28 18:06:33,India,App,U.S. Polo Assn.,Outerwear,Jacket,Beige,Blends,5800.0,40,3480.0,Female,24,156.4,56.7,23.2,Inverted Triangle,84.5,66.9,89.0,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250800493,U96649,2024-09-01 06:32:32,India,Web,U.S. Polo Assn.,Footwear,Running Shoes,Red,Leather,9448.98,20,7559.18,Female,30,153.6,71.1,30.1,Pear,92.8,72.6,95.8,Numeric,5,7,Too Large,1,1,Size too large
ORD250803434,U68310,2025-06-05 23:02:33,India,Web,Forever 21,Activewear,Tank,White,Silk,3343.34,20,2674.67,Unisex,36,158.6,58.0,23.1,Inverted Triangle,85.5,67.7,90.1,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250800480,U64000,2024-01-24 03:21:32,Canada,Store,Levi's,Tops,Shirt,Beige,Linen,942.81,25,707.11,Male,17,159.4,66.9,26.3,Pear,92.9,75.6,87.9,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250809501,U51360,2024-04-22 22:49:34,USA,App,Roadster,Activewear,Yoga Pants,Maroon,Synthetic,2789.71,20,2231.77,Female,40,160.7,62.5,24.2,Plus,88.3,69.7,92.6,Alpha,XS,XS,Perfect,5,0,None
ORD250802832,U74625,2024-11-14 04:56:33,USA,Store,Marks & Spencer,Footwear,Sandals,Red,Synthetic,9349.27,15,7946.88,Female,20,150.7,64.7,28.5,Plus,89.0,69.8,92.2,Numeric,5,5,Too Small,1,1,Size too small
ORD250810884,U21671,2024-12-14 00:49:34,Germany,App,Puma,Outerwear,Hoodie,Yellow,Leather,6585.14,25,4938.86,Male,31,167.1,75.9,27.2,Rectangle,98.1,79.9,92.7,Alpha,M,M,Perfect,5,0,None
ORD250808781,U66443,2024-05-26 04:16:34,UAE,Store,W,Footwear,Loafers,Yellow,Leather,4063.83,25,3047.87,Female,31,158.4,63.6,25.3,Inverted Triangle,88.6,69.9,92.7,Numeric,12,12,Perfect,5,0,None
ORD250805702,U81451,2024-04-07 21:25:33,India,Store,Biba,Accessories,Belt,Brown,Leather,623.89,0,623.89,Female,31,161.0,58.9,22.7,Apple,86.3,68.3,91.0,Alpha,XS,M,Too Large,1,1,Size too large
ORD250801401,U25994,2023-10-11 18:09:32,UK,Web,Puma,Tops,Polo,White,Linen,1522.76,30,1065.93,Female,34,146.8,55.1,25.6,Rectangle,82.8,65.2,86.5,Alpha,XS,XS,Perfect,5,0,None
ORD250811289,U54824,2024-01-29 23:13:34,India,Marketplace,Forever 21,Bottoms,Trousers,Maroon,Denim,2398.25,15,2038.51,Male,23,181.5,91.9,27.9,Plus,106.9,87.0,100.9,Alpha,L,S,Too Small,1,1,Size too small
ORD250806746,U94990,2024-03-12 02:17:33,India,Store,Gap,Accessories,Scarf,Grey,Cotton,882.62,25,661.97,Female,45,163.5,59.9,22.4,Hourglass,87.2,69.1,92.0,Alpha,XS,XS,Too Small,1,1,Size too small
ORD250807570,U87606,2025-01-13 04:10:33,India,Store,Levi's,Footwear,Heels,Blue,Linen,7167.79,20,5734.23,Male,24,167.7,75.7,26.9,Rectangle,98.1,79.9,92.8,Numeric,8,8,Perfect,5,0,None
ORD250804806,U96347,2025-06-18 05:46:33,India,App,H&M,Outerwear,Cardigan,Brown,Silk,5078.25,15,4316.51,Male,27,175.7,82.6,26.8,Plus,102.3,83.3,96.9,Alpha,M,XS,Too Small,1,1,Size too small
ORD250805968,U88349,2025-03-16 05:09:33,India,Web,Forever 21,Outerwear,Cardigan,Beige,Blends,5363.88,5,5095.69,Male,50,168.0,77.0,27.3,Inverted Triangle,98.7,80.4,93.3,Alpha,M,XS,Too Small,1,1,Size too small
ORD250810174,U30370,2024-05-25 19:47:34,UAE,App,Adidas,Bottoms,Trousers,Grey,Silk,2555.9,30,1789.13,Male,34,171.3,85.2,29.0,Inverted Triangle,102.7,83.4,96.4,Alpha,M,M,Perfect,5,0,None
ORD250808083,U99046,2024-07-26 03:23:33,India,Store,Nike,Accessories,Socks,Green,Synthetic,807.55,60,323.02,Unisex,34,177.0,64.0,20.4,Hourglass,91.6,72.8,97.2,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250805146,U76440,2023-10-30 01:50:33,India,App,Forever 21,Tops,Polo,Maroon,Cotton,815.88,10,734.29,Male,34,179.5,64.9,20.1,Pear,96.5,79.1,93.6,Alpha,M,M,Perfect,5,0,None
ORD250811444,U87513,2025-01-26 05:52:34,India,Web,Mango,Ethnicwear,Lehenga,Blue,Leather,8018.69,35,5212.15,Female,23,170.9,69.8,23.9,Hourglass,93.2,73.7,98.0,Alpha,S,L,Too Large,1,1,Size too large
ORD250809762,U55763,2024-03-26 21:29:34,India,Store,Calvin Klein,Accessories,Backpack,Green,Leather,1205.28,25,903.96,Female,24,158.7,83.5,33.2,Inverted Triangle,99.7,77.8,102.3,Alpha,S,S,Perfect,5,0,None
ORD250808366,U40949,2024-02-23 02:53:33,India,App,Roadster,Accessories,Cap,White,Cotton,2234.89,0,2234.89,Male,30,166.8,86.9,31.2,Petite,102.8,83.4,95.8,Alpha,M,L,Slightly Loose,3,1,Fit was slightly loose
ORD250801088,U31245,2024-04-04 04:25:32,India,App,H&M,Tops,Sweatshirt,Navy,Cotton,1078.77,25,809.08,Female,29,167.4,84.6,30.2,Petite,100.2,78.5,103.6,Alpha,M,M,Perfect,5,0,None
ORD250808035,U36688,2025-03-13 19:51:33,UK,Web,Roadster,Tops,Shirt,Purple,Wool,1688.67,25,1266.5,Female,16,160.7,56.2,21.8,Petite,84.8,67.3,89.7,Alpha,XS,M,Too Large,1,1,Size too large
ORD250805635,U55042,2023-09-13 07:07:33,UK,Store,Adidas,Dresses,Sheath,Brown,Synthetic,5909.21,35,3840.99,Female,21,157.8,64.9,26.1,Plus,89.3,70.3,93.2,Alpha,S,XS,Too Small,1,1,Size too small
ORD250806232,U96905,2024-08-05 00:19:33,UAE,Web,Roadster,Outerwear,Blazer,Beige,Cotton,2614.87,15,2222.64,Unisex,28,163.5,77.0,28.8,Petite,96.2,75.5,99.7,Alpha,S,S,Perfect,5,0,None
ORD250808941,U82734,2025-06-12 19:31:34,India,Store,Roadster,Footwear,Boots,Grey,Wool,7723.18,15,6564.7,Male,29,165.5,58.3,21.3,Rectangle,90.2,73.8,87.1,Numeric,8,8,Perfect,5,0,None
ORD250804212,U31214,2023-12-25 19:38:33,Canada,Web,W,Outerwear,Jacket,Beige,Cotton,5116.64,20,4093.31,Male,22,192.2,73.4,19.9,Pear,103.2,84.6,100.2,Alpha,M,XS,Too Small,1,1,Size too small
ORD250809162,U32421,2024-11-27 02:53:34,India,Store,Marks & Spencer,Ethnicwear,Sherwani,White,Cotton,3091.76,40,1855.06,Male,44,180.3,81.2,25.0,Petite,102.7,83.8,97.9,Alpha,M,M,Perfect,5,0,None
ORD250803329,U89063,2024-04-11 01:55:33,India,App,Zara,Footwear,Loafers,Pink,Blends,7426.14,15,6312.22,Unisex,29,152.1,57.4,24.8,Hourglass,84.5,66.7,88.5,Numeric,12,12,Perfect,5,0,None
ORD250803678,U26727,2025-01-30 07:17:33,India,Web,Tommy Hilfiger,Tops,Henley,Brown,Linen,1142.04,35,742.33,Female,34,157.4,77.4,31.2,Hourglass,96.4,75.3,99.2,Alpha,S,L,Too Large,1,1,Size too large
ORD250800369,U17094,2025-06-28 04:23:32,India,Web,H&M,Bottoms,Skirt,Navy,Rayon,2769.96,35,1800.47,Male,30,176.5,86.7,27.8,Pear,104.1,84.7,98.2,Alpha,M,XL,Too Large,1,1,Size too large
ORD250801334,U51285,2024-05-23 18:29:32,India,Store,Uniqlo,Footwear,Sneakers,Pink,Rayon,3489.86,0,3489.86,Male,16,157.7,61.7,24.8,Pear,90.1,73.5,85.8,Numeric,7,6,Slightly Tight,2,1,Fit was slightly tight
ORD250801386,U25761,2023-10-14 22:24:32,India,App,Allen Solly,Dresses,Bodycon,Red,Rayon,3917.33,20,3133.86,Male,44,170.8,66.7,22.9,Plus,95.0,77.6,91.2,Alpha,S,M,Slightly Loose,3,1,Fit was slightly loose
ORD250802192,U26012,2024-01-30 17:57:32,USA,Web,Levi's,Footwear,Sandals,Navy,Linen,3999.27,30,2799.49,Male,30,169.0,111.0,38.9,Rectangle,113.2,91.2,103.1,Numeric,8,10,Too Large,1,1,Size too large
ORD250807984,U61322,2025-07-25 19:51:33,USA,App,H&M,Ethnicwear,Kurti,Pink,Synthetic,2103.95,40,1262.37,Male,17,160.3,98.2,38.2,Pear,107.6,86.7,97.9,Alpha,L,M,Slightly Tight,2,1,Fit was slightly tight
ORD250805490,U49504,2024-12-23 17:37:33,USA,Web,Forever 21,Tops,Sweatshirt,White,Leather,1561.22,15,1327.04,Male,40,177.5,82.9,26.3,Inverted Triangle,102.8,83.8,97.5,Alpha,M,XL,Too Large,1,1,Size too large
ORD250810939,U79796,2024-01-18 19:12:34,USA,Store,Tommy Hilfiger,Outerwear,Puffer,Maroon,Linen,3543.74,30,2480.62,Male,35,179.2,65.2,20.3,Pear,96.5,79.1,93.6,Alpha,M,XS,Too Small,1,1,Size too small
ORD250810974,U58545,2024-12-17 02:29:34,India,Web,Allen Solly,Tops,T-Shirt,Red,Polyester,911.94,35,592.76,Male,33,174.0,77.4,25.6,Pear,100.0,81.5,95.1,Alpha,M,S,Slightly Tight,2,1,Fit was slightly tight
ORD250809555,U54005,2025-05-19 19:23:34,India,Web,Puma,Outerwear,Jacket,Yellow,Rayon,6832.41,60,2732.96,Male,22,192.1,93.7,25.4,Hourglass,109.7,89.5,104.5,Alpha,L,XXL,Too Large,1,1,Size too large
ORD250808404,U68144,2024-01-01 23:20:34,India,Web,Van Heusen,Bottoms,Trousers,Purple,Linen,2246.24,20,1796.99,Female,20,166.2,52.4,19.0,Plus,83.8,66.8,89.4,Alpha,XS,XS,Perfect,5,0,None
ORD250806426,U99097,2024-11-24 00:58:33,India,App,Roadster,Activewear,Running Shorts,Blue,Cotton,2658.2,5,2525.29,Female,31,159.5,82.2,32.3,Plus,99.0,77.3,101.7,Alpha,S,S,Perfect,5,0,None
